date,workout_name,menu,set_order,weight,reps,distance,sec,note,workout_note,part
2018/11/14 6:07,マンデルブロchest #10,Reverse Grip Front Press(Machine),1,26.8,10,0,0,,,delt
2018/11/14 6:07,マンデルブロchest #10,Reverse Grip Front Press(Machine),2,26.8,10,0,0,,,delt
2017/11/16 6:13,Chest and Abs Day,Reverse Grip Bench Press,1,40,10,0,0,,,chest
2017/11/16 6:13,Chest and Abs Day,Reverse Grip Bench Press,2,40,10,0,0,,,chest
2017/11/16 6:13,Chest and Abs Day,Reverse Grip Bench Press,3,40,10,0,0,,,chest
2019/3/13 6:16,早朝ワークアウト,Reverse Curl (Dumbbell),1,8,12,0,0,,,forearm
2019/3/13 6:16,早朝ワークアウト,Reverse Curl (Dumbbell),2,8,12,0,0,,,forearm
2018/9/5 5:58,早朝ワークアウト,Reverse Curl (Barbell),1,22.5,20,0,0,,,forearm
2018/9/5 5:58,早朝ワークアウト,Reverse Curl (Barbell),2,22.5,10,0,0,,,forearm
2018/12/25 6:24,早朝ワークアウト,Reverse Curl (Barbell),1,10,30,0,0,,,forearm
2018/12/25 6:24,早朝ワークアウト,Reverse Curl (Barbell),2,10,30,0,0,,,forearm
2019/1/24 6:39,早朝ワークアウト,Reverse Curl (Barbell),1,10,30,0,0,,,forearm
2019/1/24 6:39,早朝ワークアウト,Reverse Curl (Barbell),2,10,30,0,0,,,forearm
2018/11/28 6:07,マンデルブロ腕フェーズ1 #6,Reverse Curl (Barbell),1,16.35,30,0,0,,,forearm
2018/11/28 6:07,マンデルブロ腕フェーズ1 #6,Reverse Curl (Barbell),2,16.35,30,0,0,,,forearm
2018/11/6 6:10,マンデルブロ腕フェーズ1 #3,Reverse Curl (Barbell),1,15,20,0,0,,,forearm
2018/11/6 6:10,マンデルブロ腕フェーズ1 #3,Reverse Curl (Barbell),2,15,17,0,0,,,forearm
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Reverse Curl (Barbell),1,12.5,20,0,0,,,forearm
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Reverse Curl (Barbell),2,12.5,20,0,0,,,forearm
2018/8/8 6:12,Shoulders Arm Day fst7 #21,Reverse Curl (Barbell),1,12.5,20,0,0,,,forearm
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Reverse Curl (Barbell),1,12.5,10,0,0,,,forearm
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Reverse Curl (Barbell),2,12.5,20,0,0,,,forearm
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Reverse Curl (Barbell),1,12.5,20,0,0,,,forearm
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Reverse Curl (Barbell),2,12.5,20,0,0,,,forearm
2018/7/11 6:19,Shoulders Arm Day fst7 #17,Reverse Curl (Barbell),1,12.5,20,0,0,,,forearm
2017/11/15 6:13,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2017/11/15 6:13,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2017/11/22 6:29,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2017/11/22 6:29,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2017/11/29 6:43,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,30,0,0,,,forearm
2017/12/27 6:08,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2017/12/27 6:08,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2018/1/3 7:44,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2018/1/3 7:44,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2018/1/31 6:20,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2018/1/31 6:20,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2018/2/7 6:11,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,10,22,0,0,,,forearm
2018/2/7 6:11,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,10,25,0,0,,,forearm
2018/3/14 6:15,Shoulders Arm Day fst7,Reverse Curl (Barbell),1,17.5,20,0,0,,,forearm
2018/3/14 6:15,Shoulders Arm Day fst7,Reverse Curl (Barbell),2,17.5,20,0,0,,,forearm
2017/11/9 6:32,Chest and Abs Day,Reverse Curl (Barbell),1,10,20,0,0,,,forearm
2017/11/9 6:32,Chest and Abs Day,Reverse Curl (Barbell),2,10,20,0,0,,,forearm
2017/11/9 6:32,Chest and Abs Day,Reverse Crunch,1,0,20,0,0,,,abs
2017/11/17 6:55,Back Day w/o Deadlift,Reverse Bent Over Row (Machine),1,40,12,0,0,,,back
2017/11/17 6:55,Back Day w/o Deadlift,Reverse Bent Over Row (Machine),2,40,12,0,0,,,back
2017/12/1 6:03,Back Day w/o Deadlift,Reverse Bent Over Row (Machine),1,40,10,0,0,,,back
2017/12/1 6:03,Back Day w/o Deadlift,Reverse Bent Over Row (Machine),2,30,12,0,0,,,back
2018/9/5 5:58,早朝ワークアウト,Rear Raise(Machine),1,11,30,0,0,,,delt
2018/9/5 5:58,早朝ワークアウト,Rear Raise(Machine),2,18,30,0,0,,,delt
2018/9/5 5:58,早朝ワークアウト,Rear Raise(Machine),3,25,30,0,0,,,delt
2018/10/9 5:57,早朝ワークアウト,Rear Raise(Machine),1,25,20,0,0,,,delt
2018/10/9 5:57,早朝ワークアウト,Rear Raise(Machine),2,25,20,0,0,,,delt
2018/11/28 6:07,マンデルブロ腕フェーズ1 #6,Rear Raise(Machine),1,6.8,20,0,0,,,delt
2018/11/28 6:07,マンデルブロ腕フェーズ1 #6,Rear Raise(Machine),2,26.8,15,0,0,,,delt
2018/11/28 6:07,マンデルブロ腕フェーズ1 #6,Rear Raise(Machine),3,26.8,20,0,0,,,delt
2019/1/16 6:28,マンデルブロ腕フェーズ1,Rear Raise(Machine),1,26.8,10,0,0,,,delt
2019/1/16 6:28,マンデルブロ腕フェーズ1,Rear Raise(Machine),2,26.8,20,0,0,,,delt
2019/1/22 6:13,マンデルブロ腕フェーズ1,Rear Raise(Machine),1,26.8,20,0,0,,,delt
2019/1/22 6:13,マンデルブロ腕フェーズ1,Rear Raise(Machine),2,26.8,20,0,0,,,delt
2018/10/22 6:07,マンデルブロbackdelt後フェーズ3 #2,Rear Raise(Machine),1,25,30,0,0,,,delt
2018/10/22 6:07,マンデルブロbackdelt後フェーズ3 #2,Rear Raise(Machine),2,25,25,0,0,,,delt
2018/10/22 6:07,マンデルブロbackdelt後フェーズ3 #2,Rear Raise(Machine),3,25,20,0,0,,,delt
2018/10/13 11:09,マンデルブロbackdelt後フェーズ3 #1,Rear Raise(Machine),1,25,30,0,0,,,delt
2018/10/13 11:09,マンデルブロbackdelt後フェーズ3 #1,Rear Raise(Machine),2,32,22,0,0,,,delt
2018/10/13 11:09,マンデルブロbackdelt後フェーズ3 #1,Rear Raise(Machine),3,32,20,0,0,,,delt
2018/10/2 6:01,マンデルブロbackフェーズ2 #1,Rear Raise(Machine),1,46.8,8,0,0,,,delt
2018/10/2 6:01,マンデルブロbackフェーズ2 #1,Rear Raise(Machine),2,46.8,8,0,0,,,delt
2018/9/26 6:15,マンデルブロbackフェーズ2,Rear Raise(Machine),1,36.8,7,0,0,,,delt
2018/9/26 6:15,マンデルブロbackフェーズ2,Rear Raise(Machine),2,36.8,7,0,0,,,delt
2019/3/7 6:39,マンデルブロ腕フェーズ1,Rear Raise(Dumbbell),1,8,10,0,0,,,delt
2019/3/7 6:39,マンデルブロ腕フェーズ1,Rear Raise(Dumbbell),2,8,10,0,0,,,delt
2018/12/25 6:24,早朝ワークアウト,Rear Raise(Cable),1,13.6,20,0,0,,,delt
2018/12/19 6:05,マンデルブロ腕フェーズ1,Rear Raise(Cable),1,13.6,20,0,0,,,delt
2018/12/19 6:05,マンデルブロ腕フェーズ1,Rear Raise(Cable),2,19.05,20,0,0,,,delt
2018/12/19 6:05,マンデルブロ腕フェーズ1,Rear Raise(Cable),3,13.6,10,0,0,,,delt
2018/12/27 6:28,マンデルブロ腕フェーズ1,Rear Raise(Cable),1,21.8,20,0,0,,,delt
2018/12/27 6:28,マンデルブロ腕フェーズ1,Rear Raise(Cable),2,36,20,0,0,,,delt
2019/1/8 6:09,マンデルブロ腕フェーズ1,Rear Raise(Cable),1,21.8,10,0,0,,,delt
2019/1/8 6:09,マンデルブロ腕フェーズ1,Rear Raise(Cable),2,16.4,20,0,0,,,delt
2019/2/14 6:07,マンデルブロ腕フェーズ1,Rear Raise(Cable),1,10.9,20,0,0,,,delt
2019/2/14 6:07,マンデルブロ腕フェーズ1,Rear Raise(Cable),2,13.6,30,0,0,,,delt
2019/3/12 6:18,キャンデォット2,Pullover (Barbbell),1,10,10,0,0,,,chest
2019/3/12 6:18,キャンデォット2,Pullover (Barbbell),2,30,10,0,0,,,chest
2019/3/12 6:18,キャンデォット2,Pullover (Barbbell),3,30,7,0,0,,,chest
2018/12/4 19:29,夕方ワークアウト,Pull Up,1,0,10,0,0,,,back
2018/12/4 19:29,夕方ワークアウト,Pull Up,2,5,8,0,0,,,back
2018/12/4 19:29,夕方ワークアウト,Pull Up,3,12,10,0,0,,,back
2018/11/27 6:13,早朝ワークアウト,Pull Up,1,0,12,0,0,,,back
2018/11/27 6:13,早朝ワークアウト,Pull Up,2,0,12,0,0,,,back
2018/11/27 6:13,早朝ワークアウト,Pull Up,3,0,10,0,0,,,back
2018/11/27 6:13,早朝ワークアウト,Pull Up,4,0,8,0,0,,,back
2018/12/25 6:24,早朝ワークアウト,Pull Up,1,0,12,0,0,,,back
2018/12/25 6:24,早朝ワークアウト,Pull Up,2,0,10,0,0,,,back
2018/12/25 6:24,早朝ワークアウト,Pull Up,3,10,8,0,0,,,back
2018/12/25 6:24,早朝ワークアウト,Pull Up,4,20,6,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,1,0,10,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,2,0,10,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,3,0,10,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,4,20,6,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,5,20,6,0,0,,,back
2019/2/5 6:07,早朝ワークアウト,Pull Up,6,20,6,0,0,,,back
2019/2/15 6:21,早朝ワークアウト,Pull Up,1,0,12,0,0,,,back
2019/2/15 6:21,早朝ワークアウト,Pull Up,2,0,10,0,0,,,back
2019/2/15 6:21,早朝ワークアウト,Pull Up,3,0,7,0,0,,,back
2019/2/22 6:21,新規ルーティン,Pull Up,1,0,10,0,0,,,back
2019/2/22 6:21,新規ルーティン,Pull Up,2,0,10,0,0,,,back
2018/12/12 6:11,キャンデォット2 #4,Pull Up,1,0,6,0,0,,,back
2018/12/12 6:11,キャンデォット2 #4,Pull Up,2,20,6,0,0,,,back
2018/12/12 6:11,キャンデォット2 #4,Pull Up,3,20,6,0,0,,,back
2018/12/12 6:11,キャンデォット2 #4,Pull Up,4,20,6,0,0,,,back
2018/12/7 10:37,キャンデォット2 #3,Pull Up,1,12,10,0,0,,,back
2018/12/7 10:37,キャンデォット2 #3,Pull Up,2,16,8,0,0,,,back
2018/12/7 10:37,キャンデォット2 #3,Pull Up,3,20,6,0,0,,,back
2018/12/1 16:03,キャンデォット2 #2,Pull Up,1,0,12,0,0,,,back
2018/11/29 6:16,キャンデォット2 #1,Pull Up,1,0,12,0,0,,,back
2018/11/29 6:16,キャンデォット2 #1,Pull Up,2,0,12,0,0,,,back
2018/11/29 6:16,キャンデォット2 #1,Pull Up,3,0,10,0,0,,,back
2018/11/29 6:16,キャンデォット2 #1,Pull Up,4,0,8,0,0,,,back
2018/12/16 9:30,キャンデォット2,Pull Up,1,0,15,0,0,,,back
2018/12/16 9:30,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2018/12/16 9:30,キャンデォット2,Pull Up,3,0,12,0,0,,,back
2018/12/18 6:16,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2018/12/18 6:16,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2018/12/18 6:16,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2018/12/18 6:16,キャンデォット2,Pull Up,4,7,8,0,0,,,back
2018/12/21 6:19,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2018/12/21 6:19,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2018/12/21 6:19,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2018/12/21 6:19,キャンデォット2,Pull Up,4,0,8,0,0,,,back
2018/12/26 6:48,キャンデォット2,Pull Up,1,12,8,0,0,,,back
2018/12/26 6:48,キャンデォット2,Pull Up,2,12,6,0,0,,,back
2018/12/26 6:48,キャンデォット2,Pull Up,3,12,6,0,0,,,back
2019/1/7 6:05,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2019/1/7 6:05,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2019/1/7 6:05,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2019/1/7 6:05,キャンデォット2,Pull Up,4,0,8,0,0,,,back
2019/1/9 6:19,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2019/1/9 6:19,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2019/1/9 6:19,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2019/1/9 6:19,キャンデォット2,Pull Up,4,0,8,0,0,,,back
2019/1/11 6:27,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2019/1/11 6:27,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2019/1/11 6:27,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2019/1/11 6:27,キャンデォット2,Pull Up,4,0,8,0,0,,,back
2019/1/15 6:12,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/1/15 6:12,キャンデォット2,Pull Up,2,12,8,0,0,,,back
2019/1/15 6:12,キャンデォット2,Pull Up,3,12,6,0,0,,,back
2019/1/18 6:10,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/1/18 6:10,キャンデォット2,Pull Up,2,12,8,0,0,,,back
2019/1/18 6:10,キャンデォット2,Pull Up,3,12,8,0,0,,,back
2019/1/20 7:34,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/1/20 7:34,キャンデォット2,Pull Up,2,0,13,0,0,,,back
2019/1/20 7:34,キャンデォット2,Pull Up,3,14,6,0,0,,,back
2019/1/23 6:26,キャンデォット2,Pull Up,1,0,9,0,0,,,back
2019/1/23 6:26,キャンデォット2,Pull Up,2,20,6,0,0,,,back
2019/1/23 6:26,キャンデォット2,Pull Up,3,20,6,0,0,,,back
2019/1/23 6:26,キャンデォット2,Pull Up,4,20,6,0,0,,,back
2019/1/29 6:13,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2019/1/29 6:13,キャンデォット2,Pull Up,2,20,12,0,0,,,back
2019/1/29 6:13,キャンデォット2,Pull Up,3,20,10,0,0,,,back
2019/1/29 6:13,キャンデォット2,Pull Up,4,20,8,0,0,,,back
2019/2/6 6:35,キャンデォット2,Pull Up,1,0,8,0,0,,,back
2019/2/6 6:35,キャンデォット2,Pull Up,2,20,6,0,0,,,back
2019/2/6 6:35,キャンデォット2,Pull Up,3,20,6,0,0,,,back
2019/2/19 6:39,キャンデォット2,Pull Up,1,0,12,0,0,,,back
2019/2/19 6:39,キャンデォット2,Pull Up,2,20,12,0,0,,,back
2019/2/19 6:39,キャンデォット2,Pull Up,3,20,10,0,0,,,back
2019/2/19 6:39,キャンデォット2,Pull Up,4,20,8,0,0,,,back
2019/2/21 6:16,キャンデォット2,Pull Up,1,5,12,0,0,,,back
2019/2/21 6:16,キャンデォット2,Pull Up,2,5,12,0,0,,,back
2019/2/21 6:16,キャンデォット2,Pull Up,3,5,10,0,0,,,back
2019/2/21 6:16,キャンデォット2,Pull Up,4,10,8,0,0,,,back
2019/2/23 7:51,キャンデォット2,Pull Up,1,0,16,0,0,,,back
2019/2/23 7:51,キャンデォット2,Pull Up,2,0,16,0,0,,,back
2019/2/23 7:51,キャンデォット2,Pull Up,3,0,16,0,0,,,back
2019/2/23 7:51,キャンデォット2,Pull Up,4,0,16,0,0,,,back
2019/2/26 6:11,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/2/26 6:11,キャンデォット2,Pull Up,2,10,14,0,0,,,back
2019/2/26 6:11,キャンデォット2,Pull Up,3,15,11,0,0,,,back
2019/3/1 6:11,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/3/1 6:11,キャンデォット2,Pull Up,2,10,14,0,0,,,back
2019/3/1 6:11,キャンデォット2,Pull Up,3,15,11,0,0,,,back
2019/3/2 19:14,キャンデォット2,Pull Up,1,0,10,0,0,,,back
2019/3/2 19:14,キャンデォット2,Pull Up,2,0,10,0,0,,,back
2019/3/2 19:14,キャンデォット2,Pull Up,3,0,10,0,0,,,back
2019/3/2 19:14,キャンデォット2,Pull Up,4,0,10,0,0,,,back
2019/3/6 7:06,キャンデォット2,Pull Up,1,16,12,0,0,,,back
2019/3/6 7:06,キャンデォット2,Pull Up,2,0,12,0,0,,,back
2019/3/6 7:06,キャンデォット2,Pull Up,3,0,12,0,0,,,back
2019/3/9 13:52,キャンデォット2,Pull Up,1,0,20,0,0,,,back
2019/3/9 13:52,キャンデォット2,Pull Up,2,15,12,0,0,,,back
2019/3/9 13:52,キャンデォット2,Pull Up,3,15,12,0,0,,,back
2019/3/12 6:18,キャンデォット2,Pull Up,1,0,20,0,0,,,back
2019/3/12 6:18,キャンデォット2,Pull Up,2,0,18,0,0,,,back
2019/3/12 6:18,キャンデォット2,Pull Up,3,0,16,0,0,,,back
2019/3/15 6:27,キャンデォット2,Pull Up,1,0,19,0,0,,,back
2019/3/15 6:27,キャンデォット2,Pull Up,2,0,19,0,0,,,back
2019/3/15 6:27,キャンデォット2,Pull Up,3,0,16,0,0,,,back
2019/3/15 6:27,キャンデォット2,Pull Up,4,0,14,0,0,,,back
2016/12/23 10:02,Morning Workout,Pull Up,1,0,10,0,0,,,back
2018/11/21 6:30,マンデルブロ腕フェーズ2 #2,Preacher Curl(Dumbbell),1,20,7,0,0,,,bicep
2018/11/21 6:30,マンデルブロ腕フェーズ2 #2,Preacher Curl(Dumbbell),2,20,7,0,0,,,bicep
2018/10/3 5:56,マンデルブロ腕フェーズ2 #1,Preacher Curl(Dumbbell),1,20,7,0,0,,,bicep
2018/10/3 5:56,マンデルブロ腕フェーズ2 #1,Preacher Curl(Dumbbell),2,20,7,0,0,,,bicep
2018/9/27 6:00,マンデルブロ腕フェーズ2,Preacher Curl(Dumbbell),1,20,7,0,0,,,bicep
2018/9/27 6:00,マンデルブロ腕フェーズ2,Preacher Curl(Dumbbell),2,20,7,0,0,,,bicep
2019/2/23 7:51,キャンデォット2,Preacher Curl (Dumbbell),1,10,12,0,0,,,bicep
2018/10/14 14:30,午後ワークアウト,Preacher Curl (Barbell),1,22.5,30,0,0,,,bicep
2018/10/14 14:30,午後ワークアウト,Preacher Curl (Barbell),2,22.5,20,0,0,,,bicep
2018/10/14 14:30,午後ワークアウト,Preacher Curl (Barbell),3,22.5,20,0,0,,,bicep
2018/10/10 7:14,マンデルブロ腕フェーズ3 #1,Preacher Curl (Barbell),1,22.5,30,0,0,,,bicep
2018/10/10 7:14,マンデルブロ腕フェーズ3 #1,Preacher Curl (Barbell),2,22.5,20,0,0,,,bicep
2018/10/10 7:14,マンデルブロ腕フェーズ3 #1,Preacher Curl (Barbell),3,22.5,30,0,0,,,bicep
2019/2/12 6:52,早朝ワークアウト,Pin Squat,1,80,1,0,0,,,leg
2019/2/12 6:52,早朝ワークアウト,Pin Squat,2,60,2,0,0,,,leg
2019/2/12 6:52,早朝ワークアウト,Pin Squat,3,60,1,0,0,,,leg
2019/2/12 6:52,早朝ワークアウト,Pin Squat,4,40,3,0,0,,,leg
2019/2/18 6:19,新規ルーティン,Pin Squat,1,20,4,0,0,,,leg
2019/2/18 6:19,新規ルーティン,Pin Squat,2,20,6,0,0,,,leg
2019/2/18 6:19,新規ルーティン,Pin Squat,3,40,10,0,0,,,leg
2019/2/22 6:21,新規ルーティン,Pin Squat,1,50,10,0,0,,,leg
2018/11/8 7:14,マンデルブロchest #9,Overhead Press (Dumbbell),1,12,12,0,0,,,delt
2018/11/8 7:14,マンデルブロchest #9,Overhead Press (Dumbbell),2,22,10,0,0,,,delt
2018/11/8 7:14,マンデルブロchest #9,Overhead Press (Dumbbell),3,26,10,0,0,,,delt
2018/11/8 7:14,マンデルブロchest #9,Overhead Press (Dumbbell),4,26,10,0,0,,,delt
2018/8/29 5:50,Shoulders Arm Day fst7 #23,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/8/29 5:50,Shoulders Arm Day fst7 #23,Overhead Press (Dumbbell),2,20,12,0,0,,,delt
2018/8/29 5:50,Shoulders Arm Day fst7 #23,Overhead Press (Dumbbell),3,26,10,0,0,,,delt
2018/8/29 5:50,Shoulders Arm Day fst7 #23,Overhead Press (Dumbbell),4,26,8,0,0,,,delt
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Overhead Press (Dumbbell),2,16,20,0,0,,,delt
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Overhead Press (Dumbbell),3,22,12,0,0,,,delt
2018/8/22 6:03,Shoulders Arm Day fst7 #22,Overhead Press (Dumbbell),4,22,10,0,0,,,delt
2018/8/8 6:12,Shoulders Arm Day fst7 #21,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/8/8 6:12,Shoulders Arm Day fst7 #21,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/8/8 6:12,Shoulders Arm Day fst7 #21,Overhead Press (Dumbbell),3,26,8,0,0,,,delt
2018/8/8 6:12,Shoulders Arm Day fst7 #21,Overhead Press (Dumbbell),4,22,12,0,0,,,delt
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Overhead Press (Dumbbell),3,26,8,0,0,,,delt
2018/8/1 6:07,Shoulders Arm Day fst7 #20,Overhead Press (Dumbbell),4,22,12,0,0,,,delt
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Overhead Press (Dumbbell),3,26,8,0,0,,,delt
2018/7/25 6:07,Shoulders Arm Day fst7 #19,Overhead Press (Dumbbell),4,22,10,0,0,,,delt
2018/7/18 6:24,Shoulders Arm Day fst7 #18,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/7/18 6:24,Shoulders Arm Day fst7 #18,Overhead Press (Dumbbell),2,16,12,0,0,,,delt
2018/7/18 6:24,Shoulders Arm Day fst7 #18,Overhead Press (Dumbbell),3,22,12,0,0,,,delt
2018/7/18 6:24,Shoulders Arm Day fst7 #18,Overhead Press (Dumbbell),4,22,12,0,0,,,delt
2018/7/11 6:19,Shoulders Arm Day fst7 #17,Overhead Press (Dumbbell),1,16,8,0,0,,,delt
2018/7/11 6:19,Shoulders Arm Day fst7 #17,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/7/11 6:19,Shoulders Arm Day fst7 #17,Overhead Press (Dumbbell),3,24,10,0,0,,,delt
2018/7/11 6:19,Shoulders Arm Day fst7 #17,Overhead Press (Dumbbell),4,24,8,0,0,,,delt
2018/7/4 6:25,Shoulders Arm Day fst7 #16,Overhead Press (Dumbbell),1,16,8,0,0,,,delt
2018/6/27 6:19,Shoulders Arm Day fst7 #15,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/6/27 6:19,Shoulders Arm Day fst7 #15,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/6/27 6:19,Shoulders Arm Day fst7 #15,Overhead Press (Dumbbell),3,26,6,0,0,,,delt
2018/6/27 6:19,Shoulders Arm Day fst7 #15,Overhead Press (Dumbbell),4,16,11,0,0,,,delt
2017/11/15 6:13,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,12,12,0,0,,,delt
2017/11/15 6:13,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,18,12,0,0,,,delt
2017/11/15 6:13,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,22,8,0,0,,,delt
2017/11/15 6:13,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,20,8,0,0,,,delt
2017/11/15 6:13,Shoulders Arm Day fst7,Overhead Press (Dumbbell),5,18,8,0,0,,,delt
2017/11/22 6:29,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,12,12,0,0,,,delt
2017/11/22 6:29,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,18,12,0,0,,,delt
2017/11/22 6:29,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,22,8,0,0,,,delt
2017/11/22 6:29,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,22,8,0,0,,,delt
2017/11/22 6:29,Shoulders Arm Day fst7,Overhead Press (Dumbbell),5,18,9,0,0,,,delt
2017/11/29 6:43,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,14,12,0,0,,,delt
2017/11/29 6:43,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,18,12,0,0,,,delt
2017/11/29 6:43,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,22,8,0,0,,,delt
2017/11/29 6:43,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,22,6,0,0,,,delt
2017/11/29 6:43,Shoulders Arm Day fst7,Overhead Press (Dumbbell),5,18,6,0,0,,,delt
2017/12/27 6:08,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,14,12,0,0,,,delt
2017/12/27 6:08,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,18,12,0,0,,,delt
2017/12/27 6:08,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,22,9,0,0,,,delt
2017/12/27 6:08,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,22,6,0,0,,,delt
2018/1/3 7:44,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,14,12,0,0,,,delt
2018/1/3 7:44,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,18,8,0,0,,,delt
2018/1/3 7:44,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,24,8,0,0,,,delt
2018/1/3 7:44,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,26,6,0,0,,,delt
2018/1/18 6:39,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/1/18 6:39,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,22,10,0,0,,,delt
2018/1/18 6:39,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,24,6,0,0,,,delt
2018/1/24 5:57,Shoulders Arm Day fst7,Overhead Press (Dumbbell),1,16,12,0,0,,,delt
2018/1/24 5:57,Shoulders Arm Day fst7,Overhead Press (Dumbbell),2,22,12,0,0,,,delt
2018/1/24 5:57,Shoulders Arm Day fst7,Overhead Press (Dumbbell),3,24,8,0,0,,,delt
2018/1/24 5:57,Shoulders Arm Day fst7,Overhead Press (Dumbbell),4,22,8,0,0,,,delt
